ID,question,result,expected,corrupt
111,Declarative,Frase 1,Frase 1,FALSE
111,Info-seeking wh-question,Frase 1,Frase 1,FALSE
111,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
111,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
111,Object wh question,Frase 1,Frase 2,FALSE
111,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
111,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
111,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
111,Yes/no question,Frase 2,Frase 2,FALSE
111,Counter-expectational,Frase 2,Frase 2,FALSE
111,Rhetorical question,Frase 1,Frase 1,FALSE
111,Surprise-disapproval question,Frase 2,Frase 2,FALSE
111,Declarative biased question,Frase 2,Frase 1,FALSE
111,Exclamative,Frase 1,Frase 1,FALSE
111,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
111,Subject wh-question,Frase 1,Frase 1,FALSE
112,Declarative,Frase 2,Frase 1,FALSE
112,Info-seeking wh-question,Frase 1,Frase 1,FALSE
112,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
112,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
112,Object wh question,Frase 1,Frase 2,FALSE
112,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
112,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
112,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
112,Yes/no question,Frase 1,Frase 2,FALSE
112,Counter-expectational,Frase 2,Frase 2,FALSE
112,Rhetorical question,Frase 1,Frase 1,FALSE
112,Surprise-disapproval question,Frase 2,Frase 2,FALSE
112,Declarative biased question,Frase 1,Frase 1,FALSE
112,Exclamative,Frase 1,Frase 1,FALSE
112,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
112,Subject wh-question,Frase 1,Frase 1,FALSE
113,Declarative,Frase 1,Frase 1,FALSE
113,Info-seeking wh-question,Frase 1,Frase 1,FALSE
113,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
113,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
113,Object wh question,Frase 1,Frase 2,FALSE
113,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
113,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
113,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
113,Yes/no question,Frase 1,Frase 2,FALSE
113,Counter-expectational,Frase 2,Frase 2,FALSE
113,Rhetorical question,Frase 1,Frase 1,FALSE
113,Surprise-disapproval question,Frase 2,Frase 2,FALSE
113,Declarative biased question,Frase 1,Frase 1,FALSE
113,Exclamative,Frase 1,Frase 1,FALSE
113,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
113,Subject wh-question,Frase 1,Frase 1,FALSE
114,Declarative,Frase 1,Frase 1,FALSE
114,Info-seeking wh-question,Frase 1,Frase 1,FALSE
114,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
114,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
114,Object wh question,Frase 1,Frase 2,FALSE
114,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
114,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
114,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
114,Yes/no question,Frase 2,Frase 2,FALSE
114,Counter-expectational,Frase 2,Frase 2,FALSE
114,Rhetorical question,Frase 1,Frase 1,FALSE
114,Surprise-disapproval question,Frase 2,Frase 2,FALSE
114,Declarative biased question,Frase 1,Frase 1,FALSE
114,Exclamative,Frase 1,Frase 1,FALSE
114,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
114,Subject wh-question,Frase 1,Frase 1,FALSE
115,Declarative,Frase 1,Frase 1,FALSE
115,Info-seeking wh-question,Frase 2,Frase 1,FALSE
115,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
115,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
115,Object wh question,Frase 1,Frase 2,FALSE
115,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
115,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
115,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
115,Yes/no question,Frase 2,Frase 2,FALSE
115,Counter-expectational,Frase 2,Frase 2,FALSE
115,Rhetorical question,Frase 1,Frase 1,FALSE
115,Surprise-disapproval question,Frase 2,Frase 2,FALSE
115,Declarative biased question,Frase 2,Frase 1,FALSE
115,Exclamative,Frase 1,Frase 1,FALSE
115,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
115,Subject wh-question,Frase 1,Frase 1,FALSE
116,Declarative,Frase 1,Frase 1,FALSE
116,Info-seeking wh-question,Frase 2,Frase 1,FALSE
116,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
116,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
116,Object wh question,Frase 1,Frase 2,FALSE
116,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
116,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
116,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
116,Yes/no question,Frase 1,Frase 2,FALSE
116,Counter-expectational,Frase 2,Frase 2,FALSE
116,Rhetorical question,Frase 2,Frase 1,FALSE
116,Surprise-disapproval question,Frase 2,Frase 2,FALSE
116,Declarative biased question,Frase 1,Frase 1,FALSE
116,Exclamative,Frase 1,Frase 1,FALSE
116,Can’t-find-the-value-of-x question,Frase 2,Frase 1,FALSE
116,Subject wh-question,Frase 2,Frase 1,FALSE
117,Declarative,Frase 1,Frase 1,FALSE
117,Info-seeking wh-question,Frase 1,Frase 1,FALSE
117,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
117,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
117,Object wh question,Frase 2,Frase 2,FALSE
117,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
117,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
117,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
117,Yes/no question,Frase 2,Frase 2,FALSE
117,Counter-expectational,Frase 2,Frase 2,FALSE
117,Rhetorical question,Frase 1,Frase 1,FALSE
117,Surprise-disapproval question,Frase 2,Frase 2,FALSE
117,Declarative biased question,Frase 2,Frase 1,FALSE
117,Exclamative,Frase 1,Frase 1,FALSE
117,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
117,Subject wh-question,Frase 2,Frase 1,FALSE
118,Declarative,Frase 1,Frase 1,FALSE
118,Info-seeking wh-question,Frase 1,Frase 1,FALSE
118,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
118,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
118,Object wh question,Frase 1,Frase 2,FALSE
118,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
118,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
118,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
118,Yes/no question,Frase 2,Frase 2,FALSE
118,Counter-expectational,Frase 2,Frase 2,FALSE
118,Rhetorical question,Frase 1,Frase 1,FALSE
118,Surprise-disapproval question,Frase 2,Frase 2,FALSE
118,Declarative biased question,Frase 1,Frase 1,FALSE
118,Exclamative,Frase 1,Frase 1,FALSE
118,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
118,Subject wh-question,Frase 1,Frase 1,FALSE
119,Declarative,Frase 2,Frase 1,FALSE
119,Info-seeking wh-question,Frase 1,Frase 1,FALSE
119,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
119,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
119,Object wh question,Frase 1,Frase 2,FALSE
119,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
119,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
119,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
119,Yes/no question,Frase 2,Frase 2,FALSE
119,Counter-expectational,Frase 2,Frase 2,FALSE
119,Rhetorical question,Frase 1,Frase 1,FALSE
119,Surprise-disapproval question,Frase 2,Frase 2,FALSE
119,Declarative biased question,Frase 1,Frase 1,FALSE
119,Exclamative,Frase 1,Frase 1,FALSE
119,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
119,Subject wh-question,Frase 1,Frase 1,FALSE
120,Declarative,Frase 1,Frase 1,FALSE
120,Info-seeking wh-question,Frase 2,Frase 1,FALSE
120,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
120,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
120,Object wh question,Frase 1,Frase 2,FALSE
120,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
120,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
120,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
120,Yes/no question,Frase 2,Frase 2,FALSE
120,Counter-expectational,Frase 2,Frase 2,FALSE
120,Rhetorical question,Frase 1,Frase 1,FALSE
120,Surprise-disapproval question,Frase 2,Frase 2,FALSE
120,Declarative biased question,Frase 2,Frase 1,FALSE
120,Exclamative,Frase 1,Frase 1,FALSE
120,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
120,Subject wh-question,Frase 1,Frase 1,FALSE
121,Declarative,Frase 1,Frase 1,FALSE
121,Info-seeking wh-question,Frase 1,Frase 1,FALSE
121,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
121,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
121,Object wh question,Frase 1,Frase 2,FALSE
121,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
121,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
121,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
121,Yes/no question,Frase 1,Frase 2,FALSE
121,Counter-expectational,Frase 2,Frase 2,FALSE
121,Rhetorical question,Frase 1,Frase 1,FALSE
121,Surprise-disapproval question,Frase 2,Frase 2,FALSE
121,Declarative biased question,Frase 1,Frase 1,FALSE
121,Exclamative,Frase 1,Frase 1,FALSE
121,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
121,Subject wh-question,Frase 1,Frase 1,FALSE
122,Declarative,Frase 1,Frase 1,FALSE
122,Info-seeking wh-question,Frase 1,Frase 1,FALSE
122,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
122,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
122,Object wh question,Frase 1,Frase 2,FALSE
122,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
122,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
122,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
122,Yes/no question,Frase 1,Frase 2,FALSE
122,Counter-expectational,Frase 2,Frase 2,FALSE
122,Rhetorical question,Frase 1,Frase 1,FALSE
122,Surprise-disapproval question,Frase 2,Frase 2,FALSE
122,Declarative biased question,Frase 1,Frase 1,FALSE
122,Exclamative,Frase 1,Frase 1,FALSE
122,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
122,Subject wh-question,Frase 1,Frase 1,FALSE
123,Declarative,Frase 1,Frase 1,FALSE
123,Info-seeking wh-question,Frase 1,Frase 1,FALSE
123,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
123,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
123,Object wh question,Frase 1,Frase 2,FALSE
123,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
123,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
123,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
123,Yes/no question,Frase 1,Frase 2,FALSE
123,Counter-expectational,Frase 2,Frase 2,FALSE
123,Rhetorical question,Frase 1,Frase 1,FALSE
123,Surprise-disapproval question,Frase 2,Frase 2,FALSE
123,Declarative biased question,Frase 1,Frase 1,FALSE
123,Exclamative,Frase 1,Frase 1,FALSE
123,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
123,Subject wh-question,Frase 1,Frase 1,FALSE
124,Declarative,Frase 1,Frase 1,FALSE
124,Info-seeking wh-question,Frase 1,Frase 1,FALSE
124,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
124,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
124,Object wh question,Frase 1,Frase 2,FALSE
124,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
124,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
124,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
124,Yes/no question,Frase 2,Frase 2,FALSE
124,Counter-expectational,Frase 2,Frase 2,FALSE
124,Rhetorical question,Frase 1,Frase 1,FALSE
124,Surprise-disapproval question,Frase 2,Frase 2,FALSE
124,Declarative biased question,Frase 1,Frase 1,FALSE
124,Exclamative,Frase 1,Frase 1,FALSE
124,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
124,Subject wh-question,Frase 2,Frase 1,FALSE
125,Declarative,Frase 1,Frase 1,FALSE
125,Info-seeking wh-question,Frase 1,Frase 1,FALSE
125,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
125,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
125,Object wh question,Frase 1,Frase 2,FALSE
125,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
125,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
125,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
125,Yes/no question,Frase 2,Frase 2,FALSE
125,Counter-expectational,Frase 2,Frase 2,FALSE
125,Rhetorical question,Frase 1,Frase 1,FALSE
125,Surprise-disapproval question,Frase 2,Frase 2,FALSE
125,Declarative biased question,Frase 1,Frase 1,FALSE
125,Exclamative,Frase 1,Frase 1,FALSE
125,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
125,Subject wh-question,Frase 1,Frase 1,FALSE
126,Declarative,Frase 1,Frase 1,FALSE
126,Info-seeking wh-question,Frase 1,Frase 1,FALSE
126,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
126,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
126,Object wh question,Frase 1,Frase 2,FALSE
126,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
126,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
126,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
126,Yes/no question,Frase 2,Frase 2,FALSE
126,Counter-expectational,Frase 2,Frase 2,FALSE
126,Rhetorical question,Frase 1,Frase 1,FALSE
126,Surprise-disapproval question,Frase 2,Frase 2,FALSE
126,Declarative biased question,Frase 2,Frase 1,FALSE
126,Exclamative,Frase 1,Frase 1,FALSE
126,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
126,Subject wh-question,Frase 1,Frase 1,FALSE
127,Declarative,Frase 2,Frase 1,FALSE
127,Info-seeking wh-question,Frase 1,Frase 1,FALSE
127,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
127,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
127,Object wh question,Frase 2,Frase 2,FALSE
127,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
127,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
127,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
127,Yes/no question,Frase 1,Frase 2,FALSE
127,Counter-expectational,Frase 2,Frase 2,FALSE
127,Rhetorical question,Frase 1,Frase 1,FALSE
127,Surprise-disapproval question,Frase 2,Frase 2,FALSE
127,Declarative biased question,Frase 1,Frase 1,FALSE
127,Exclamative,Frase 1,Frase 1,FALSE
127,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
127,Subject wh-question,Frase 1,Frase 1,FALSE
128,Declarative,Frase 1,Frase 1,FALSE
128,Info-seeking wh-question,Frase 2,Frase 1,FALSE
128,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
128,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
128,Object wh question,Frase 1,Frase 2,FALSE
128,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
128,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
128,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
128,Yes/no question,Frase 2,Frase 2,FALSE
128,Counter-expectational,Frase 2,Frase 2,FALSE
128,Rhetorical question,Frase 1,Frase 1,FALSE
128,Surprise-disapproval question,Frase 2,Frase 2,FALSE
128,Declarative biased question,Frase 2,Frase 1,FALSE
128,Exclamative,Frase 1,Frase 1,FALSE
128,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
128,Subject wh-question,Frase 1,Frase 1,FALSE
129,Declarative,Frase 1,Frase 1,FALSE
129,Info-seeking wh-question,Frase 1,Frase 1,FALSE
129,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
129,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
129,Object wh question,Frase 1,Frase 2,FALSE
129,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
129,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
129,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
129,Yes/no question,Frase 2,Frase 2,FALSE
129,Counter-expectational,Frase 2,Frase 2,FALSE
129,Rhetorical question,Frase 1,Frase 1,FALSE
129,Surprise-disapproval question,Frase 2,Frase 2,FALSE
129,Declarative biased question,Frase 1,Frase 1,FALSE
129,Exclamative,Frase 1,Frase 1,FALSE
129,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
129,Subject wh-question,Frase 1,Frase 1,FALSE
130,Declarative,Frase 1,Frase 1,FALSE
130,Info-seeking wh-question,Frase 1,Frase 1,FALSE
130,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
130,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
130,Object wh question,Frase 2,Frase 2,FALSE
130,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
130,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
130,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
130,Yes/no question,Frase 1,Frase 2,FALSE
130,Counter-expectational,Frase 2,Frase 2,FALSE
130,Rhetorical question,Frase 1,Frase 1,FALSE
130,Surprise-disapproval question,Frase 2,Frase 2,FALSE
130,Declarative biased question,Frase 1,Frase 1,FALSE
130,Exclamative,Frase 1,Frase 1,FALSE
130,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
130,Subject wh-question,Frase 1,Frase 1,FALSE
131,Declarative,Frase 2,Frase 1,FALSE
131,Info-seeking wh-question,Frase 1,Frase 1,FALSE
131,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
131,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
131,Object wh question,Frase 1,Frase 2,FALSE
131,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 1,Frase 2,FALSE
131,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
131,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
131,Yes/no question,Frase 2,Frase 2,FALSE
131,Counter-expectational,Frase 2,Frase 2,FALSE
131,Rhetorical question,Frase 2,Frase 1,FALSE
131,Surprise-disapproval question,Frase 2,Frase 2,FALSE
131,Declarative biased question,Frase 1,Frase 1,FALSE
131,Exclamative,Frase 1,Frase 1,FALSE
131,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
131,Subject wh-question,Frase 2,Frase 1,FALSE
132,Declarative,Frase 1,Frase 1,FALSE
132,Info-seeking wh-question,Frase 1,Frase 1,FALSE
132,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
132,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
132,Object wh question,Frase 1,Frase 2,FALSE
132,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
132,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
132,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
132,Yes/no question,Frase 2,Frase 2,FALSE
132,Counter-expectational,Frase 2,Frase 2,FALSE
132,Rhetorical question,Frase 1,Frase 1,FALSE
132,Surprise-disapproval question,Frase 2,Frase 2,FALSE
132,Declarative biased question,Frase 1,Frase 1,FALSE
132,Exclamative,Frase 1,Frase 1,FALSE
132,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
132,Subject wh-question,Frase 1,Frase 1,FALSE
133,Declarative,Frase 1,Frase 1,FALSE
133,Info-seeking wh-question,Frase 1,Frase 1,FALSE
133,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
133,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
133,Object wh question,Frase 1,Frase 2,FALSE
133,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
133,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
133,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
133,Yes/no question,Frase 2,Frase 2,FALSE
133,Counter-expectational,Frase 2,Frase 2,FALSE
133,Rhetorical question,Frase 1,Frase 1,FALSE
133,Surprise-disapproval question,Frase 2,Frase 2,FALSE
133,Declarative biased question,Frase 2,Frase 1,FALSE
133,Exclamative,Frase 1,Frase 1,FALSE
133,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
133,Subject wh-question,Frase 1,Frase 1,FALSE
134,Declarative,Frase 1,Frase 1,FALSE
134,Info-seeking wh-question,Frase 1,Frase 1,FALSE
134,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
134,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
134,Object wh question,Frase 1,Frase 2,FALSE
134,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
134,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
134,"Unheard echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,TRUE
134,Yes/no question,Frase 2,Frase 2,FALSE
134,Counter-expectational,Frase 2,Frase 2,FALSE
134,Rhetorical question,Frase 1,Frase 1,FALSE
134,Surprise-disapproval question,Frase 2,Frase 2,FALSE
134,Declarative biased question,Frase 1,Frase 1,FALSE
134,Exclamative,Frase 1,Frase 1,FALSE
134,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
134,Subject wh-question,Frase 1,Frase 1,FALSE
135,Declarative,Frase 1,Frase 1,FALSE
135,Info-seeking wh-question,Frase 1,Frase 1,FALSE
135,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
135,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
135,Object wh question,Frase 1,Frase 2,FALSE
135,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
135,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,FALSE
135,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
135,Yes/no question,Frase 2,Frase 2,FALSE
135,Counter-expectational,Frase 2,Frase 2,FALSE
135,Rhetorical question,Frase 1,Frase 1,FALSE
135,Surprise-disapproval question,Frase 1,Frase 2,FALSE
135,Declarative biased question,Frase 1,Frase 1,FALSE
135,Exclamative,Frase 1,Frase 1,FALSE
135,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
135,Subject wh-question,Frase 2,Frase 1,FALSE
136,Declarative,Frase 1,Frase 1,FALSE
136,Info-seeking wh-question,Frase 1,Frase 1,FALSE
136,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
136,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
136,Object wh question,Frase 1,Frase 2,FALSE
136,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
136,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
136,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
136,Yes/no question,Frase 2,Frase 2,FALSE
136,Counter-expectational,Frase 2,Frase 2,FALSE
136,Rhetorical question,Frase 1,Frase 1,FALSE
136,Surprise-disapproval question,Frase 2,Frase 2,FALSE
136,Declarative biased question,Frase 1,Frase 1,FALSE
136,Exclamative,Frase 1,Frase 1,FALSE
136,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
136,Subject wh-question,Frase 1,Frase 1,FALSE
137,Declarative,Frase 1,Frase 1,FALSE
137,Info-seeking wh-question,Frase 1,Frase 1,FALSE
137,Info-seeking non-wh question,Frase 1,Frase 2,FALSE
137,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
137,Object wh question,Frase 1,Frase 2,FALSE
137,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
137,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
137,"Unheard echo question 
(wh-to-LLP/buone)",Frase 1,Frase 2,TRUE
137,Yes/no question,Frase 2,Frase 2,FALSE
137,Counter-expectational,Frase 2,Frase 2,FALSE
137,Rhetorical question,Frase 1,Frase 1,FALSE
137,Surprise-disapproval question,Frase 2,Frase 2,FALSE
137,Declarative biased question,Frase 2,Frase 1,FALSE
137,Exclamative,Frase 1,Frase 1,FALSE
137,Can’t-find-the-value-of-x question,Frase 1,Frase 1,FALSE
137,Subject wh-question,Frase 2,Frase 1,FALSE
138,Declarative,Frase 1,Frase 1,FALSE
138,Info-seeking wh-question,Frase 2,Frase 1,FALSE
138,Info-seeking non-wh question,Frase 2,Frase 2,FALSE
138,"Disapproval echo-question 
(wh-to-HLP)",Frase 1,Frase 1,FALSE
138,Object wh question,Frase 1,Frase 2,FALSE
138,"Disapproval echo question 
(wh-to-LLP/tutto)",Frase 2,Frase 2,FALSE
138,"Disapproval echo question 
(wh-to-LLP/buone)",Frase 2,Frase 2,FALSE
